dataset,profile_id,latitude,longitude,year,n_layers,total_depth_cm,stock_kgm2_total,stock_kgm2_0_30,surface_OrgC_pct,mean_BDOD,reaches_30cm,stock_0_30_is_lower_bound,dist_fort_severn_km,soil_type,soil_type_basis,in_hbl
NPDB,0500145,57.6722183,-112.3291702,2004,3,20,0,0,NA,NA,FALSE,TRUE,1504.5603250172408,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500146,57.6727791,-112.3297195,2004,6,60,0,0,NA,NA,TRUE,FALSE,1504.5891140903705,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500147,57.6730614,-112.3288879,2004,6,60,0,0,NA,NA,TRUE,FALSE,1504.5378400000368,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500148,57.6736107,-112.3288879,2004,3,130,0,0,NA,NA,TRUE,FALSE,1504.534109789343,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500149,57.6725006,-112.3336105,2004,4,21,0,0,NA,NA,FALSE,TRUE,1504.821942098335,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500150,57.6719398,-112.3333282,2004,2,10,0,0,NA,NA,FALSE,TRUE,1504.8090040771187,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500151,57.6411095,-112.8522186,2004,6,50,0,0,NA,NA,TRUE,FALSE,1535.8352310772984,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500152,57.6377792,-113.8447189,2004,4,33,0,0,NA,NA,TRUE,FALSE,1594.763191545367,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500153,57.6363907,-112.8450012,2004,5,60,0,0,NA,NA,TRUE,FALSE,1535.443387926836,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500154,57.63694,-112.8419418,2004,2,110,0,0,NA,NA,TRUE,FALSE,1535.2574614983364,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500155,57.5697212,-113.2591705,2004,2,5,0,0,NA,NA,FALSE,TRUE,1560.603443410056,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500156,57.5691719,-113.2597198,2004,2,60,0,0,NA,NA,TRUE,FALSE,1560.6409580466113,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500157,57.5686111,-113.2647171,2004,5,28,0,0,NA,NA,FALSE,TRUE,1560.942979615707,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500158,57.5680618,-113.2572174,2004,5,54,0,0,NA,NA,TRUE,FALSE,1560.5020414767353,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500159,57.5041695,-113.2191696,2004,8,74,0,0,NA,NA,TRUE,FALSE,1558.8190515699293,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500160,57.5036087,-113.2147217,2004,5,15,0,0,NA,NA,FALSE,TRUE,1558.5594898630163,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500161,57.5083313,-113.2163925,2004,2,27,0,0,NA,NA,FALSE,TRUE,1558.6150903719677,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500162,57.5091705,-113.2174988,2004,3,75,0,0,NA,NA,TRUE,FALSE,1558.6731638255362,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500163,57.4324989,-113.3919373,2004,4,70,0,0,NA,NA,TRUE,FALSE,1569.8052254484674,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500164,57.4169388,-113.3916702,2004,2,100,0,0,NA,NA,TRUE,FALSE,1569.946993201333,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500165,57.4350014,-113.3872223,2004,6,62,0,0,NA,NA,TRUE,FALSE,1569.4989932749395,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500166,57.4300003,-113.3891678,2004,3,25,0,0,NA,NA,FALSE,TRUE,1569.6653260841065,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500167,57.4297218,-113.3888931,2004,1,120,0,0,NA,NA,TRUE,FALSE,1569.65176096906,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500168,57.6183281,-112.5708313,2004,3,58,0,0,NA,NA,TRUE,FALSE,1519.2977808851422,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500169,57.6077805,-112.5633316,2004,6,60,0,0,NA,NA,TRUE,FALSE,1518.93226495465,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500170,57.6108284,-112.5627823,2004,1,150,0,0,NA,NA,TRUE,FALSE,1518.8763955617685,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500171,57.6127815,-112.5597229,2004,2,64,0,0,NA,NA,TRUE,FALSE,1518.6797577083073,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500172,57.6155586,-112.5544434,2004,3,32,0,0,NA,NA,TRUE,FALSE,1518.3450181160222,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500247,59.0299988,-114.5325012,2003,2,60,0,0,NA,NA,TRUE,FALSE,1628.8031842119499,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500248,59.0149994,-114.3911133,2003,3,80,0,0,NA,NA,TRUE,FALSE,1620.7056483565493,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500249,59.0130615,-114.3936081,2003,5,60,0,0,NA,NA,TRUE,FALSE,1620.8476326935197,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500250,59.0125008,-114.4024963,2003,4,30,0,0,NA,NA,TRUE,FALSE,1621.356233754459,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500251,59.0122185,-114.4091721,2003,2,40,0,0,NA,NA,TRUE,FALSE,1621.7383032288526,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500252,59.01194,-114.4116669,2003,5,60,0,0,NA,NA,TRUE,FALSE,1621.8810213258398,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500253,59.0719414,-114.4102783,2003,6,44,0,0,NA,NA,TRUE,FALSE,1621.8379900561763,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500254,59.0719414,-114.4094391,2003,4,15,0,0,NA,NA,FALSE,TRUE,1621.7900312033648,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500255,59.0727806,-114.4097214,2009,8,64,0,0,NA,NA,TRUE,FALSE,1621.806865368722,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500256,59.0347214,-114.4400024,2003,6,45,0,0,NA,NA,TRUE,FALSE,1623.5127595146587,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500257,59.0361099,-114.4388885,2003,2,30,0,0,NA,NA,TRUE,FALSE,1623.4497413284676,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500258,59.0347214,-114.4419403,2003,6,34,0,0,NA,NA,TRUE,FALSE,1623.6236292291037,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500259,59.0355606,-114.4516678,2003,5,100,0,0,NA,NA,TRUE,FALSE,1624.1805610798058,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500260,58.9705582,-114.5002823,2003,3,53,0,0,NA,NA,TRUE,FALSE,1626.9509227108672,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500261,58.9761086,-114.4830627,2003,7,60,0,0,NA,NA,TRUE,FALSE,1625.9637804091678,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500262,58.9861107,-114.4363937,2003,9,55,0,0,NA,NA,TRUE,FALSE,1623.2903152121992,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500263,58.9819412,-114.4180603,2003,2,50,0,0,NA,NA,TRUE,FALSE,1622.239267089639,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500264,59.0580597,-114.4322205,2003,2,40,0,0,NA,NA,TRUE,FALSE,1623.0816422248301,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500265,59.058609,-114.4338913,2003,8,100,0,0,NA,NA,TRUE,FALSE,1623.1775441357324,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500266,59.4580612,-115.7133331,2003,2,130,0,0,NA,NA,TRUE,FALSE,1696.3241759037444,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500267,59.4580612,-115.7136078,2003,1,130,0,0,NA,NA,TRUE,FALSE,1696.339696781897,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500268,59.4580612,-115.7047195,2003,5,60,0,0,NA,NA,TRUE,FALSE,1695.837497642427,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500269,59.0683289,-114.4583282,2003,5,40,0,0,NA,NA,TRUE,FALSE,1624.5813060458415,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500270,59.0436096,-114.5355606,2003,5,38,0,0,NA,NA,TRUE,FALSE,1628.9831270004106,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500271,59.0441704,-114.4111099,2003,6,50,0,0,NA,NA,TRUE,FALSE,1621.8653382805735,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500272,59.046669,-114.4030609,2003,3,50,0,0,NA,NA,TRUE,FALSE,1621.406587793677,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500273,59.0475006,-114.4030609,2003,8,50,0,0,NA,NA,TRUE,FALSE,1621.407135220375,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500274,59.0436096,-114.4055634,2003,2,30,0,0,NA,NA,TRUE,FALSE,1621.5477515916036,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500275,59.0480614,-114.417778,2003,2,43,0,0,NA,NA,TRUE,FALSE,1622.2491585692976,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500276,59.3430595,-115.0216675,2003,3,130,0,0,NA,NA,TRUE,FALSE,1656.994287586334,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500277,59.3424988,-115.0216675,2003,3,46,0,0,NA,NA,TRUE,FALSE,1656.9932882856126,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500278,59.3372192,-115.024437,2003,4,25,0,0,NA,NA,FALSE,TRUE,1657.1410238451635,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0500279,59.33778,-115.0480576,2003,3,13,0,0,NA,NA,FALSE,TRUE,1658.481285555621,organic,NPDB has_organic_horizon flag,FALSE
